47.4394,24.8906,586.1,486,"Sant, Bistria-Nsud 427285, Romania"
-17.3629,-68.1561,3961.73,46,"I-4, Umala, La Paz, Bolivia"
51.2453,6.52677,45.1,291,"Diepenbroich 21, Schiefbahn, NW 47877, Germany"
45.8837,1.2933,404.3,127,"38 Rue Rhin et Danube, Limoges, Limousin 87280, France"
60.8519,10.9567,126.69,125,"Strandvegen 351, Brumunddal, Hedmark 2380, Norway"
18.5355,-72.2591,205.41,398,"Haiti"
34.1037,-118.227,152.7,1296,"1908 Winmar Dr, Los Angeles, CA 90065, United States"
18.6279,-72.3085,22.27,94,"Haiti"
55.8267,49.1211,55.22,101,"ulitsa Musina, Kazan, Volga Federal District 420124, Russia"
56.0165,84.3447,129.54,56,"Tomskiy rayon, Siberian Federal District, Russia"
55.855,49.0936,74.31,113,"Kazan, Kazan, Volga Federal District 420127, Russia"
55.7558,37.6314,145.8,145,"Staraya ploshchad', Moscow, Central Federal District 101000, Russia"
60.3988,24.9806,61.1,602,"Kuismankuja 3, Tuusula, Southern Finland 04300, Finland"
60.424,30.2597,98.67,358,"A129 & A121, Vsevolozhskiy rayon, Northwestern Federal District 188654, Russia"
56.7833,36.038,166.2,267,"Okruzhnaya doroga, Kalininskiy rayon, Central Federal District, Russia"
53.59,10.1852,30.9,310,"Sorenkoppel 4, Hamburg, HH 22149, Germany"
65.5062,-18.1708,32.13,174,"Eyjafjararbraut Vestri, Eyjafjararsveit, Nordhurland Eystra 601, Iceland"
49.1226,19.196,463.47,61,"voov, Zilina 034 91, Slovakia"
44.1513,11.9252,143.8,80,"Strada statale Tosco Romagnola, Castrocaro Terme e Terra del Sole, Em.Rom. 47011, Italy"
-38.7566,143.66,13,280,"32 Seymour Cres, Apollo Bay, VIC 3233, Australia"
41.7019,2.73051,25,302,"Carretera Madrid-Francia, Tordera, Catalonia 08490, Spain"
63.2976,35.3672,91.95,138,"Segezhskiy rayon, Northwestern Federal District, Russia"
50.3377,7.9756,196.1,433,"Talhof, Balduinstein, RP 65558, Germany"
33.5494,130.46,12.62,766,"3, Japan"
56.9168,24.0418,-20.47,296,"Upesgrvas iela 60, Marupe, Mrupe municipality 2167, Latvia"
56.5177,52.9952,93.4,117,"ulitsa Karla Marksa, Agryzskiy rayon, Volga Federal District, Russia"
68.4367,17.4443,167,142,"Toppen 1, Narvik, Nordland 8515, Norway"
50.1988,9.3055,199.7,160,"Alteburg, Kassel, HE 63599, Germany"
47.0621,15.4468,409.9,92,"Klosterwiesgasse 63, Graz, Styria 8010, Austria"
55.8252,37.6412,149.7,391,"prospekt Mira, Moscow, Central Federal District 129223, Russia"
53.7654,-0.722072,54,144,"M62, Goole, England HU15 2, United Kingdom"
42.3538,-1.84242,303.26,499,"NA-624, Peralta, Chartered Community of Navarre 31350, Spain"
55.1453,61.3876,250.76,111,"Chelyabinsk, Chelyabinsk, Ural Federal District 454048, Russia"
-28.0317,27.8437,1562.41,230,"Free State, South Africa"
52.6758,4.83439,43.6,188,"Costerstraat, Heerhugowaard, North Holland 1704, Netherlands"
50.813,6.99776,47.72,120,"Ahrstrae, Wesseling, NW 50389, Germany"
61.2669,7.18723,479,134,"Sogn og Fjordane 6856, Norway"
18.3498,-66.7522,298.72,26,"PR-625, Arecibo 00612, Puerto Rico"
46.4364,34.9195,18.59,37,"E105, Henicheskyi raion, Kherson, Ukraine"
51.133,14.1909,288.3,225,"Geschwister-Scholl-Strae 12, Bischofswerda, SN 01877, Germany"
52.2321,-0.245507,25.93,135,"Kester Way, St. Neots, England PE19 6, United Kingdom"
51.7528,-1.22055,96.27,421,"Street, Oxford, England OX3 7, United Kingdom"
50.1133,8.69802,102.19,111,"Hanauer Landstrae 21, Frankfurt, HE 60314, Germany"
47.3987,0.95663,87,86,"121 Avenue de Chandon, Amboise, Center 37400, France"
48.9393,8.84402,252.48,230,"Beim Sankt Peter, Mhlacker, BW 75417, Germany"
55.0041,9.62151,4.94,88,"Over Blkrog, Aabenraa, South Denmark 6200, Denmark"
50.8246,-1.55814,9.78,303,"Balmer Lawn Road, Brockenhurst, England SO42 7, United Kingdom"
32.725,-16.8208,684.05,642,"Estrada Santo Antnio da Serra, Santa Cruz, Madeira Island 9100-268, Portugal"
53.4756,49.3729,132,287,"Komsomol'skoe shosse 18, Togliatti, Volga Federal District 445003, Russia"
34.977,139.871,18.65,221,"Tateyama, Chiba, Japan"
48.2555,9.79479,537.2,380,"Street, Griesingen, BW 89608, Germany"
50.1805,8.22764,440.98,126,"Aarstrae, Taunusstein, HE 65232, Germany"
45.5516,5.9344,446.23,224,"1326 Route de Chanaz, Barberaz, Rhone-Alpes 73000, France"
46.2934,11.4767,1020,74,"Strada statale delle Dolomiti, Cavalese, Tr.A.A. 38033, Italy"
52.727,41.4528,141.12,96,"Tambov, Tambov, Central Federal District 392000, Russia"
53.9172,-1.74681,74.16,254,"Great Pasture, Burley in Wharfedale, England LS29 7, United Kingdom"
55.8575,94.2835,366.37,112,"Sibir', Uyarskiy rayon, Siberian Federal District, Russia"
39.7668,-7.59604,415.3,55,"Auto-Estrada da Beira Interior, Castelo Branco, Castelo Branco 6000-900, Portugal"
45.8139,11.346,880.71,134,"Arsiero, Ven., Italy"
52.1217,4.96543,-4.34,88,"Gerverscop 31B, Harmelen, Utrecht 3481 LV, Netherlands"
30.2361,120.19,21.94,43,"Zhejiang, China"
50.9583,7.28118,187.43,443,"Overath, NW, Germany"
65.6393,-16.81,367,197,"Sktustaahreppur, Nordhurland Eystra 660, Iceland"
62.2584,71.372,82.1,144,"Surgutskiy rayon, Ural Federal District, Russia"
55.8752,9.58593,109.99,59,"Raskvej 48, Rask Mlle, Middle Jutland 8763, Denmark"
52.3771,-3.85073,209.9,191,"A4120, Devils Bridge, Wales SY23 3, United Kingdom"
47.3216,8.47716,601,260,"Bonstetten, ZH 8906, Switzerland"
44.1501,10.6922,1420.5,279,"Abetone, Tosc., Italy"
35.8044,138.396,688,273,"Yamanashi, Japan"
47.3708,20.6381,132.4,90,"Tomaji utca & Dzsa Gyrgy utca, Kunhegyes, Jsz-Nagykun-Szolnok 5340, Hungary"
27.8604,-15.4261,61,91,"GC-1, Santa Luca de Tirajana, Canary Islands 35110, Spain"
50.8055,13.4529,512.52,229,"Street, SN 09619, Germany"
32.619,35.1104,204.4,138,"Street, Yizre'el, Tsafon, Israel"
47.4153,12.2826,1637.55,197,"Kirchberg in Tirol, Tyrol 6365, Austria"
61.4846,10.581,1090.9,171,"Oppland 2630, Norway"
50.6754,14.8459,3194.97,121,"Hamr na Jezee, Liberec 471 28, Czech Republic"
46.1258,39.8631,67.67,167,"Don & Kavkaz, Pavlovskiy rayon, Southern Federal District, Russia"
43.4737,-80.604,315.5,395,"Woolgrass Ave, Waterloo, ON N2V, Canada"
49.3919,12.6144,471.4,236,"CHA54, Treffelstein, BY 93492, Germany"
45.2452,6.01711,1784,52,"Street, Les Adrets, Rhone-Alpes 38190, France"
45.945,38.0673,-8.23,163,"Primorsko-Akhtarskiy rayon, Southern Federal District, Russia"
47.0788,-1.87155,27.4,758,"D758, Saint-Hilaire-de-Chalons, Loire Region 44680, France"
49.5819,13.5402,441.6,66,"Masarykovo nmst 200, Blovice, Plze 336 01, Czech Republic"
59.3754,31.1837,57.91,166,"Leningradskoe shosse, Tosnenskiy rayon, Northwestern Federal District 187052, Russia"
4.33343,-75.1976,943.13,56,"Ibague, Tolima 730009, Colombia"
-26.7842,17.282,980.48,33,"B4, Berseba, Karas, Namibia"
29.8016,-82.5125,5,96,"Martin Luther King Blvd, Alachua, FL 32615, United States"
55.9181,12.3598,94.52,682,"Capital Region 3400, Denmark"
27.7994,-15.6983,58.3,97,"Street, Mogn, Canary Islands 35130, Spain"
51.3415,7.05826,233.91,144,"MajorRoad, Velbert, NW 42551, Germany"
-27.1568,152.394,168.37,151,"Brisbane Valley Hwy & Linkes Ln, Ottaba, QLD 4313, Australia"
46.9719,8.1681,1296.28,129,"Schwarzenberg, LU 6103, Switzerland"
49.9305,73.0573,176.78,119,"M-36, Karagandy, Qaraghandy, Kazakhstan"
51.4405,7.53504,124.2,103,"E37, Schwerte, NW 58239, Germany"
43.3699,40.0991,5.32,415,"S1, Gagra, Gagra, Georgia"
50.5632,8.95348,196.99,205,"Street, Laubach, HE 35321, Germany"
48.1984,16.1671,260.68,321,"Deutschwaldstrae, Purkersdorf, Lower Austria 3002, Austria"
55.8089,37.495,1,196,"Volokolamskoe shosse, Moscow, Central Federal District 125080, Russia"
51.8301,12.5212,66,187,"Oranienbaum-Wrlitz, ST, Germany"
56.8328,59.0306,324.14,139,"65K-0002280 & 65K-0002270, Nizhneserginskiy rayon, Ural Federal District 623090, Russia"
55.9764,37.8869,212.1,180,"Ivanteevka, Ivanteevka, Central Federal District 141280, Russia"
38.8064,-9.39234,178.9,139,"Avenida Nunes de Carvalho, Sintra, Lisbon 2710, Portugal"
45.4307,27.8421,11,251,"DN25, Branistea, Galai 807050, Romania"
48.999,2.50849,128.4,315,"D902 A, Roissy-en-France, IdF 95700, France"
49.7544,7.23316,508.9,51,"Street, Hettenrodt, RP 55758, Germany"
46.8522,9.23098,1942,268,"Laax, GR 7031, Switzerland"
53.4953,59.2969,434.34,213,"75K-518, Agapovskiy rayon, Ural Federal District 457400, Russia"
46.7211,35.8225,32.61,144,"E58, Pryazovskyi raion, Zaporizhzhya, Ukraine"
19.8094,99.1681,445.33,47,"107, Fang, Chiang Mai 50110, Thailand"
22.6193,120.275,32.51,47,"No. 3, Jie Xing 1st St., Kaohsiung City, Kaohsiung City 804, Taiwan"
53.5382,49.3569,90.7,1062,"ulitsa 40 let Pobedy 15, Togliatti, Volga Federal District 445030, Russia"
47.6793,10.3297,758.15,180,"OA6, Sulzberg, BY 87477, Germany"
53.8298,43.2956,220.31,60,"M5, Spasskiy rayon, Volga Federal District 442610, Russia"
61.1323,24.344,110.9,105,"Kivisillantie 32, Hattula, Southern Finland 14620, Finland"
50.0487,8.60173,109.89,306,"Frankfurter Kreuz, Frankfurt, HE 60549, Germany"
49.6719,11.0832,292.9,231,"Street, Poxdorf, BY 91099, Germany"
50.8922,14.2295,137.61,492,"Schmilka 15, Bad Schandau, SN 01814, Germany"
16.3122,-61.3164,7.29,38,"Route de Saint-Franois, Le Moule, French-Guadeloupe"
46.6172,13.738,933.54,132,"Bleiberger Strae 388, Villach, Carinthia 9500, Austria"
55.6596,98.4531,341.07,283,"Tayshetskiy rayon, Siberian Federal District, Russia"
56.1281,22.1452,111.4,78,"161, Seda, Teliai 89383, Lithuania"
44.9991,-93.1584,294,150,"1385 Roselawn Ave W, St Paul, MN 55113, United States"
46.963,15.0462,919.64,333,"Sd Autobahn, Edelschrott, Styria 8583, Austria"
49.6952,83.6253,208.79,167,"R-25, Ziryan audani, Shigis Qazaqstan oblisi, Kazakhstan"
63.4893,76.8344,39.62,162,"Purovskiy rayon, Purovskiy rayon, Ural Federal District 629850, Russia"
50.1748,39.6186,95.53,142,"Transportnaya ulitsa 43A, Rossoshanskiy rayon, Central Federal District, Russia"
53.1489,10.9171,58.3,176,"Street, Ghrde, NI 29473, Germany"
39.7253,19.8317,426.2,186,"Faiakes, Ionian Islands 490 83, Greece"
47.7984,7.23451,268.83,244,"25 Rue Jean Mermoz, Wittelsheim, Alsace 68310, France"
55.7407,37.4822,1,383,"Minskaya ulitsa, Moscow, Central Federal District 121433, Russia"
46.1443,10.9652,865.45,165,"Via Belvedere, Molveno, Tr.A.A. 38018, Italy"
53.5321,16.0122,157.1,59,"ulica Pusta, Zocieniec, ZP 78-520, Poland"
47.6491,7.80032,411,195,"Gndenhausen, Schopfheim, BW 79650, Germany"
46.2601,14.688,781,278,"225 10, Kamnik, Kamnik 1242, Slovenia"
59.6541,9.63791,172.45,205,"Sandsvrveien 96, Kongsberg, Buskerud 3616, Norway"
54.9093,52.3173,116.94,221,"Al'met'evsk, Al'met'evsk, Volga Federal District 423462, Russia"
42.2846,-8.64097,170,107,"Rande, Redondela, Galicia 36812, Spain"
42.9036,133.022,6.6,120,"R447, Partizanskiy rayon, Far Eastern Federal District, Russia"
45.3093,22.8302,1775.69,272,"Ru de Mori, Hunedoara 337380, Romania"
55.827,49.1487,66.13,102,"prospekt Yamasheva & ulitsa Adoratskogo, Kazan, Volga Federal District 421001, Russia"
53.2466,-2.11894,149.65,277,"Byrons Lane, Macclesfield, England SK11 7, United Kingdom"
50.1443,8.35476,307.92,326,"B455, Eppstein, HE 65817, Germany"
6.00875,-58.305,3.91,41,"Co-op Crescent, Linden, Upper Demerara-Berbice, Guyana"
49.494,7.29259,435.5,262,"Hauptstrae 31, Selchenbach, RP 66871, Germany"
50.6168,3.19331,75.5,88,"Rue du Stade, Tressin, Nord-Pas-de-Calais 59152, France"
57.515,12.7556,101.08,58,"41, Kinna, Vastra Gotaland County 511 59, Sweden"
61.2998,10.604,910.81,86,"Oppland 2636, Norway"
52.5443,85.2568,-9999,150,"Andreevskaya ulitsa 23, Biysk, Siberian Federal District 659309, Russia"
36.2977,127.317,82.81,363,"340-13, Yuseong-gu, Daejeon, South Korea"
9.17299,7.43544,616.34,88,"Federal Capital Territory, Nigeria"
45.1071,7.771,276.5,270,"Street, San Mauro Torinese, Piem. 10099, Italy"
47.4938,12.3597,861,179,"Gruttenweg 11, Oberndorf in Tirol, Tyrol 6372, Austria"
19.0944,-72.6977,63.1,237,"Highway, Haiti"
54.618,53.6841,122.22,99,"ulitsa 70 let Oktyabrya, Tuymazy, Volga Federal District, Russia"
45.7898,24.1529,438.5,403,"Strada Revolutiei 3-5, Sibiu, Sibiu 550170, Romania"
48.9421,19.5842,1957.3,327,"Horn Lehota, Banska Bystrica 976 81, Slovakia"
56.2073,71.187,106.07,127,"R402, Krutinskiy rayon, Siberian Federal District 646130, Russia"
51.5281,9.9317,155.9,140,"Bunsenstrae 3, Gttingen, NI 37073, Germany"
58.25,57.0144,244.8,99,"57K-0011, Chusovoy, Volga Federal District, Russia"
55.716,37.7106,1,380,"Volgogradskiy prospekt, Moscow, Central Federal District 109316, Russia"
56.2394,95.6277,206.1,365,"Sibir', Kanskiy rayon, Siberian Federal District 663620, Russia"
51.811,-0.0423716,30.7,162,"Harris's Lane, Ware, England SG12 0, United Kingdom"
48.6927,-3.34677,85.69,644,"Street, Cavan, Brittany 22140, France"
38.8235,-9.1209,108,164,"Rua Comandante Sacadura Cabral, Loures, Lisbon 2680-447, Portugal"
52.7668,-1.35435,78.97,694,"Gracedieu Lane, Coalville, England LE12 9, United Kingdom"
18.061,102.666,165,234,"10, Laos"
52.3615,-1.77068,178.86,578,"Warwick, England, United Kingdom"
45.4522,10.9863,70,329,"Via Edoardo Bassini, Verona, Ven. 37124, Italy"
51.9388,-0.741533,144.34,233,"Street, Hollingdon, England LU7 0, United Kingdom"
35.7731,51.3884,1536.7,406,"Iran"
49.1547,7.82448,240.95,94,"Erfweiler, RP, Germany"
53.1167,-3.99693,841.43,382,"Wales, United Kingdom"
54.816,55.5905,154.4,142,"Ufimskiy rayon, Ufimskiy rayon, Volga Federal District 450519, Russia"
53.798,86.8585,287.7,121,"Prokop'evskiy rayon, Prokop'evskiy rayon, Siberian Federal District 653212, Russia"
50.0671,14.4517,217.4,103,"Smova & Petrohradsk, Prague, Prague 101 00, Czech Republic"
42.8807,-71.3309,84.61,64,"17 Elm St, Derry, NH 03038, United States"
44.3088,6.67744,2135.38,116,"Uvernet-Fours, PACA, France"
51.996,4.45617,43.5,142,"Berkel en Rodenrijs, South Holland 2652, Netherlands"
55.7433,37.4255,1,66,"Rublyovskoe shosse, Moscow, Central Federal District 121552, Russia"
46.5677,15.2901,855.01,83,"Janevski Vrh & Zgornji Janevski Vrh, Podvelka, Radlje ob Dravi 2363, Slovenia"
25.132,121.739,-13.32,108,"No. 25, Xiao 4th Rd., Keelung City, Keelung City 200, Taiwan"
53.7883,87.1496,208,229,"Zavodskoe shosse, Novokuznetsk, Siberian Federal District 654000, Russia"
43.885,12.4528,650.39,280,"Strada provinciale Valle Santa Anastasia, Sasso Feltrio, Marc. 61013, Italy"
48.7128,9.24968,307.04,93,"Knigstrchen, Ostfildern, BW 73760, Germany"
46.5012,15.4667,1008.22,238,"Ruse, Rue 2342, Slovenia"
44.7559,4.74943,92.1,236,"Highway, Le Pouzin, Rhone-Alpes 07250, France"
47.4363,11.8722,551.23,119,"Hagau 149, Kramsach, Tyrol 6233, Austria"
52.553,42.4173,229.21,140,"Kirsanovskiy rayon, Kirsanovskiy rayon, Central Federal District 393372, Russia"
54.6212,39.6361,123.44,86,"188-y kilometr Okruzhnaya doroga, Ryazan, Central Federal District 390000, Russia"
51.1675,6.72458,43.88,127,"Norfer Strae, Neuss, NW 41469, Germany"
-1.00942,34.8775,1741.5,241,"MajorRoad, Kilgoris, Rift Valley, Kenya"
42.1536,9.41324,87.62,99,"D43, Antisanti, Corsica 20270, France"
51.9758,-1.88808,257.21,131,"Street, Cutsdean, England GL54 5, United Kingdom"
50.9855,6.90571,41.5,247,"A57, Cologne, NW 50827, Germany"
19.269,98.5286,1088.83,125,"1095, Pai, Mae Hong Son 58130, Thailand"
52.2058,13.7688,40.03,41,"Street, Heidesee, BB 15754, Germany"
50.8589,4.41159,96.57,242,"Optimismelaan 13, Evere, Brussels Region 1140, Belgium"
36.0569,14.2741,107.7,197,"Triq Gajdoru, Xagra, Gozo XRA, Malta"
48.0396,8.96924,660,77,"K8278, Beuron, BW 88631, Germany"
0.22169,-78.1668,3098.5,275,"San Pablo, Imbabura, Ecuador"
54.1292,-1.18724,90,204,"Mallison Hill Drive & Woodside Close, Easingwold, England YO61 3, United Kingdom"
39.5638,-8.81102,426.4,319,"Porto de Ms, Leiria 2480-206, Portugal"
55.8926,111.554,519.25,37,"Severo-Baykal'skiy rayon, Severo-Baykal'skiy rayon, Siberian Federal District 671710, Russia"
49.2472,16.58,326.72,100,"Vnho 152/39, Brno, South Moravia 621 00, Czech Republic"
48.8381,21.0462,539.74,158,"547, Vek Folkmar, Kosice 055 51, Slovakia"
52.1313,9.82358,225.09,174,"Street, Betheln, NI 31032, Germany"
-3.31167,36.6818,1657.93,88,"Arusha, Arusha, Tanzania"
52.4755,-0.308974,15,163,"Street, Caldecote, England PE7 3, United Kingdom"
48.5867,39.6286,31.49,105,"Stanychno-Luhanskyi raion, Luhansk, Ukraine"
55.2919,67.0815,106.27,177,"Irtysh, Makushinskiy rayon, Ural Federal District, Russia"
18.8756,98.6845,705.1,77,"Samoeng Nuea Samoeng, Samoeng, Chiang Mai 50250, Thailand"
43.989,3.60709,236,201,"Rue des Calquire, Le Vigan, Languedoc-Roussillon 30120, France"
50.6982,21.8622,143.73,61,"854 60, Gorzyce, PK 39-433, Poland"
50.029,20.254,232.65,77,"ulica Droga Krlewska, Niepoomice, MP 32-005, Poland"
56.5089,67.231,132.59,105,"E22, Omutinskiy rayon, Ural Federal District, Russia"
51.5775,0.406575,41.55,83,"Sylvan Way, Southfields Business Park, England SS15 6, United Kingdom"
37.0787,-8.76169,39,483,"M537 284, Lagos, Faro 8600, Portugal"
48.0797,11.825,596,157,"Bucher Strae 3, Zorneding, BY 85604, Germany"
-26.2389,31.7214,290.52,137,"Hlane, Lubombo, Swaziland"
35.7366,139.98,18.1,323,"MajorRoad, Japan"
47.6101,7.65411,281,264,"Wiesentalstrae, Lrrach, BW 79539, Germany"
52.3002,4.69785,-8.43,330,"Burgemeester van der Willigenlaan, Hoofddorp, North Holland 2132, Netherlands"
43.5122,5.45925,149,47,"La Provenale, Aix-en-Provence, PACA 13100, France"
48.2251,16.3572,179.4,246,"Liechtensteinstrae 50, Vienna, Vienna 1090, Austria"
-31.8198,152.627,14.6,179,"Pacific Hwy, Coopernook, NSW 2426, Australia"
58.0423,38.8247,126.34,348,"Rybinsk, Rybinsk, Central Federal District 152935, Russia"
46.6458,49.3737,-24.99,36,"A-27, Qurmangazi audani, Atyrau, Kazakhstan"
-26.2504,31.0703,1384.34,200,"Motjane, Hhohho, Swaziland"
61.1546,73.0242,41.5,30,"Nefteyuganskiy rayon, Nefteyuganskiy rayon, Ural Federal District 628331, Russia"
46.0052,12.2738,182.79,266,"Via Feltre 19, Vittorio Veneto, Ven. 31029, Italy"
35.0775,107.979,855.33,99,"Shaanxi, China"
39.5721,-77.4767,14,373,"Gambrill Park Rd, Frederick, MD 21702, United States"
55.7512,37.4086,1,411,"Rublyovskoe shosse, Moscow, Central Federal District 121609, Russia"
61.2637,75.1985,33.83,119,"Langepas, Ural Federal District, Russia"
50.002,18.9406,296.5,79,"ulica Dbowa, Pszczyna, SL 43-211, Poland"
36.4678,136.557,84,689,"MajorRoad, Japan"
34.9761,33.682,8.66,211,"Street, Pyla, Larnaka, Cyprus"
50.215,12.1712,687,258,"Selbsk, A, Karlovy Vary 352 01, Czech Republic"
59.4126,18.0389,12.92,135,"Rinkebyvgen, Danderyd, Stockholm County 182 36, Sweden"
14.7359,121.086,93.39,368,"Quezon City, National Capital Region, Philippines"
53.723,43.3793,214.06,19,"M5, Spasskiy rayon, Volga Federal District 442600, Russia"
-0.171683,-79.0365,740.83,222,"Ruta Coop 6 de Enero, Santo Domingo, Santo Domingo de los Tschilas, Ecuador"
49.5828,8.75337,219.32,161,"Im Hirtengraben 16, Ober-Mumbach, HE 69509, Germany"
50.7692,5.80873,139.05,254,"Klompstraat 2, Noorbeek, Limburg 6255 AE, Netherlands"
50.7962,24.5755,253.5,56,"N22, Volodymyr-Volynskyi raion, Volyn, Ukraine"
48.2793,8.1976,260.3,151,"Hausacher Strae 3, Gutach, BW 77793, Germany"
41.2464,1.56491,142.9,196,"Street, Bellve, Catalonia 43719, Spain"
53.8856,56.4719,152.65,74,"ulitsa Druzhby 11, Gafuriyskiy rayon, Volga Federal District 453050, Russia"
51.6279,0.414213,126.49,91,"21 Summerdale, Billericay, England CM12 9, United Kingdom"
60.1928,21.9104,2.84,8,"Rantapolku 1, Pargas, Southwest Finland 21660, Finland"
55.7715,-3.55281,311,222,"Street, Tarbrax, Scotland EH55 8, United Kingdom"
60.2278,25.0027,22.9,98,"Lahdenvyl & 2, Helsinki, Southern Finland 00710, Finland"
50.442,45.4353,162.76,129,"R228, Kamyshinskiy rayon, Southern Federal District 403859, Russia"
36.9214,-4.77037,1366.26,322,"Antequera, Andalusia, Spain"
52.5118,-1.79831,81.52,321,"Chester Road, Castle Vale, England B35 7, United Kingdom"
53.3263,83.8003,-9999,202,"ploshchad' Bavarina 10, Barnaul, Siberian Federal District 656049, Russia"
1.48399,103.417,26,83,"Jalan Johor, Rimba Terjun, Johore 82000, Malaysia"
34.4717,135.828,178.46,196,"Nara, Japan"
35.6477,139.624,64.12,405,"Tokyo, Tokyo, Japan"
47.4365,11.8719,528.73,60,"Winkl 1a, Kramsach, Tyrol 6233, Austria"
51.9249,1.20221,1.39,93,"Tinker Street, Harwich, England CO12 5, United Kingdom"
48.3488,8.58959,441.38,265,"B14, Sulz am Neckar, BW 72172, Germany"
52.7269,41.4515,128.93,329,"Tambov, Tambov, Central Federal District 392000, Russia"
49.7898,8.76304,323.51,117,"Street, Ober-Ramstadt, HE 64372, Germany"
35.5272,139.487,47.6,190,"Tokyo, Japan"
60.209,25.1422,22.5,189,"Valkopaadentie 8, Helsinki, Southern Finland 00980, Finland"
-29.1965,-51.505,689.82,240,"Rua Victor Reali, 6, Bento Gonalves, RS 95700-000, Brazil"
59.1407,9.66047,4.94,512,"Lilleelvgata 23, Porsgrunn, Telemark 3915, Norway"
60.5484,5.28847,51.09,144,"Kvernhushaugane, Isdalst, Hordaland 5914, Norway"
44.0377,10.0393,0.14,39,"Viale Cristoforo Colombo 3, Marina di Carrara, Tosc. 54033, Italy"
46.5106,14.0259,817,147,"Rosenbach 110, Sankt Jakob im Rosental, Carinthia 9183, Austria"
41.8623,9.20497,1925.18,230,"Street, Zicavo, Corsica 20132, France"
50.7348,9.33168,371.5,321,"Alsfeld, HE, Germany"
51.3363,6.47043,33.4,541,"Unterweiden, Tnisvorst, NW 47918, Germany"
46.5345,12.1685,1692.12,522,"Cortina dAmpezzo, Ven., Italy"
